,NAME,RA_XFIT,DEC_XFIT,M500,R500,RA_OPT,DEC_OPT,RA_BCG,DEC_BCG,REFMAG_BCG,BEST_Z,BEST_Z_ERR,BEST_Z_TYPE,IN_ZVLIM,LAMBDA_NORM,BCG_offset,BCG_offset_kpc,BCG_offset_R500,X_scaled_0,X_scaled_1,cluster,rho_m,rho_s,sigma0_m,sigma0_s,sigma1_m,sigma1_s,logM500
7328,1eRASS J212009.3-435645,320.039,-43.9444,7.62,609.0,319.9928894042969,-43.9665412902832,319.9928894042969,-43.9665412902832,15.503000259399414,0.1760700047016143,0.0044499998912215,photo_z,True,23.40999984741211,143.6431808803913,433.2470355737689,0.7114072833723628,-0.7885745144961743,-1.328180521946426,17,0.6896488034462321,0.030979097069884092,0.13050581323219265,0.012111989256484105,0.7948426512037051,0.045868388470510744,13.881954971339601
7329,1eRASS J212023.5-542845,320.1011,-54.4802,23.4,864.0,320.1054992675781,-54.4780387878418,320.1054992675781,-54.4780387878418,16.009000778198242,0.2409999966621399,0.0056300000287592,photo_z,True,35.790000915527344,12.045070425891929,46.39502195022749,0.0536979420720225,-0.4588398058152007,0.04658755816416581,9,0.8093121955854173,0.024625185027192215,0.08908860410575693,0.006956838319772576,0.57824491815171,0.03885576123507787,14.369215857410143
7330,1eRASS J212201.7-670724,320.5025,-67.1198,15.33,774.0,320.5108947753906,-67.12406158447266,320.5108947753906,-67.12406158447266,14.635000228881836,0.1535100042819976,0.0001500000071246,cg_spec_z,True,23.270000457763672,19.312981922742363,52.05660910850781,0.0672566009153847,-0.9031412184429022,-0.5631190933607342,7,0.7265304836125243,0.02611425290388885,0.06289862585234833,0.0050564236365551515,0.6062230922590589,0.03148067532948159,14.185542154854375
7331,1eRASS J212205.2-633228,320.5195,-63.5464,30.32,948.0,320.5198059082031,-63.57109832763672,320.4303894042969,-63.5972900390625,16.222000122070312,0.2222499996423721,0.0051799998618662,photo_z,True,52.970001220703125,232.2731834908714,841.5383267599725,0.8876986569198022,-0.554058126631272,0.4724376850129103,20,0.8060645110701193,0.023697375645136944,0.06747288601185208,0.004730848016595767,0.5696095931757025,0.03984484578076819,14.481729196960016
7332,1eRASS J212251.3-582948,320.7142,-58.4969,28.98,910.0,320.705810546875,-58.49504089355469,320.705810546875,-58.49504089355469,16.027000427246094,0.2932200133800506,0.0072300001047551,photo_z,True,54.97999954223633,17.146409347475764,76.1267910140323,0.0836558143011344,-0.19365030740491196,0.39542497266524745,20,0.8060645110701193,0.023697375645136944,0.06747288601185208,0.004730848016595767,0.5696095931757025,0.03984484578076819,14.462098381135156
7333,1eRASS J212318.6-455944,320.8247,-45.9957,20.32,814.0,320.83599853515625,-46.03252029418945,320.83599853515625,-46.03252029418945,16.142000198364258,0.2769300043582916,0.0062799998559057,photo_z,True,40.220001220703125,135.53447993848272,577.8897161123056,0.7099382261821936,-0.27637604349410905,-0.16899587635490196,15,0.7572300233924802,0.03452305195673201,0.13110545362031503,0.013975853258674575,0.6602265948340668,0.04694108477176158,14.307923703611882
7334,1eRASS J212410.6-744544,321.0441,-74.7632,26.44,955.0,320.9938049316406,-74.75669860839844,321.0392150878906,-74.76502227783203,12.817999839782717,0.0680800005793571,0.0125799998641014,photo_z,True,11.56999969482422,8.014971742530332,10.552502918267162,0.0110497412756724,-1.3369813673933324,0.24262068143759097,22,0.7796185827403148,0.029719068418133387,0.058439167384181694,0.00557671295981618,0.5145258786010649,0.03759685383167444,14.422261450813602
7335,1eRASS J212433.5-612500,321.1416,-61.415,55.87,1073.0,321.1448974609375,-61.41238021850586,321.1448974609375,-61.41238021850586,17.731000900268555,0.4365299940109253,0.0023600000422447,spec_z_boot,True,68.7699966430664,11.007792436822031,63.17176432496461,0.058873964888131,0.534122379570405,1.6142910255593153,28,0.739373324365585,0.019460810883654617,0.05764411658530641,0.0033739523158757266,0.5132640123493821,0.021223223009386744,14.747178671360164
7336,1eRASS J212552.9-731707,321.4678,-73.2848,21.93,792.0,321.47021484375,-73.27897644042969,321.47021484375,-73.27897644042969,17.264999389648438,0.4144299924373626,0.0093599995598196,photo_z,True,45.68000030517578,21.11728860390188,117.5136926875533,0.1483758746054966,0.4218916929389021,-0.053997063961286576,29,0.7683674591614984,0.03362802018505296,0.18105607887970757,0.01800751097505023,0.7751504887970676,0.05297378891637006,14.341038631677524
7337,1eRASS J212741.5-655300,321.9333,-65.883,34.96,928.0,321.9381103515625,-65.87555694580078,321.9381103515625,-65.87555694580078,16.645999908447266,0.4056699872016907,0.0092099998146295,photo_z,True,71.1500015258789,27.71813103742772,152.26679263096253,0.1640805955075027,0.37740565979440166,0.7221993488570123,6,0.7505815925277928,0.027507755222445602,0.10018344079947572,0.007994632863053127,0.6689590904273843,0.04083931885514599,14.543571423962366
7338,1eRASS J212809.3-484330,322.0362,-48.7267,15.2,727.0,322.0392150878906,-48.72977066040039,322.0392150878906,-48.72977066040039,16.924999237060547,0.3206700086593628,0.0078900000080466,photo_z,True,33.66999816894531,13.16764103372379,62.17962399878398,0.0855290563944759,-0.05425068754632915,-0.5742621232757276,13,0.7672176642057348,0.02676623294413791,0.1385893625939693,0.011099567934706038,0.7562111028086147,0.0472271081186875,14.181843587944773
7339,1eRASS J212854.1-644005,322.2284,-64.6687,26.07,943.0,322.2255859375,-64.66967010498047,322.2255859375,-64.66967010498047,14.041999816894531,0.091619998216629,0.0003999999898951,cg_spec_z,True,12.600000381469728,5.5704818522117465,9.605912711264557,0.0101865458231861,-1.2174379325505318,0.21956421714409738,22,0.7796185827403148,0.029719068418133387,0.058439167384181694,0.00557671295981618,0.5145258786010649,0.03759685383167444,14.41614103116833
7340,1eRASS J212928.5-725401,322.3596,-72.902,27.46,932.0,322.4039001464844,-72.87444305419922,322.2088928222656,-72.87152099609375,15.164999961853027,0.1795199960470199,0.004420000128448,photo_z,True,51.09000015258789,193.72374844509235,593.5167615705873,0.6368205596250937,-0.7710543846319847,0.30510578294908774,20,0.8060645110701193,0.023697375645136944,0.06747288601185208,0.004730848016595767,0.5696095931757025,0.03984484578076819,14.438700532900736
7341,1eRASS J212929.4-423720,322.3711,-42.6245,12.72,731.0,322.3688049316406,-42.62300109863281,322.3688049316406,-42.62300109863281,15.01099967956543,0.1385599970817566,0.0003999999898951,cg_spec_z,True,28.84000015258789,8.12973590120695,20.108925458406027,0.0275087899567797,-0.9790620082059265,-0.79690420006104,7,0.7265304836125243,0.02611425290388885,0.06289862585234833,0.0050564236365551515,0.6062230922590589,0.03148067532948159,14.104487111312395
7342,1eRASS J212939.6-712758,322.42,-71.4686,7.75,628.0,322.427001953125,-71.46774291992188,322.427001953125,-71.46774291992188,13.98900032043457,0.097580000758171,0.00827999971807,photo_z,True,11.75,8.590728104424525,15.670823050496889,0.0249535398893262,-1.1871711845896207,-1.3131424213758571,19,0.7282101865815613,0.023972630459273114,0.06840674242639398,0.0048206388527267975,0.7870022894337322,0.040324201175625504,13.88930170250631
7343,1eRASS J212947.9-420509,322.4512,-42.0865,6.71,590.0,322.45361328125,-42.08584976196289,322.45361328125,-42.08584976196289,15.27299976348877,0.1403599977493286,0.0003999999898951,cg_spec_z,True,25.479999542236328,6.85661284550448,17.145855757629707,0.0290607724705588,-0.9699210445645287,-1.436049805666563,17,0.6896488034462321,0.030979097069884092,0.13050581323219265,0.012111989256484105,0.7948426512037051,0.045868388470510744,13.826722520168993
7344,1eRASS J213003.2-504832,322.4511,-50.8017,33.32,1029.0,322.4273986816406,-50.82368087768555,322.4432067871094,-50.70545959472656,13.614999771118164,0.0757099986076355,0.0011500000255182,spec_z_boot,True,29.770000457763672,346.9251774187665,503.4843611190105,0.4892948115831005,-1.2982338625635101,0.6367345000528438,2,0.7305929633035645,0.03293582630208676,0.03972801645880227,0.0039032467838211035,0.5066669174570774,0.0355471708057864,14.52270499273475
7345,1eRASS J213005.1-824649,322.5972,-82.7795,8.11,628.0,322.6094055175781,-82.78611755371094,322.6094055175781,-82.78611755371094,14.395000457763672,0.1441400051116943,0.0001800000027287,cg_spec_z,True,23.40999984741211,24.441712920392707,62.50312262016715,0.0995272653187375,-0.9507249906484996,-1.271962891838554,19,0.7282101865815613,0.023972630459273114,0.06840674242639398,0.0048206388527267975,0.7870022894337322,0.040324201175625504,13.909020854211157
7346,1eRASS J213056.7-645842,322.7398,-64.9789,49.47,1079.0,322.73419189453125,-64.97789764404297,322.73419189453125,-64.97789764404297,16.26099967956543,0.3162699937820434,0.0006699999794363,spec_z_boot,True,67.16999816894531,9.271096822873009,43.37079730462177,0.0401953635816698,-0.07659533260106596,1.3733054126560098,28,0.739373324365585,0.019460810883654617,0.05764411658530641,0.0033739523158757266,0.5132640123493821,0.021223223009386744,14.694341910364182
7347,1eRASS J213151.8-500345,322.966,-50.064,34.4,905.0,322.9635925292969,-50.06243896484375,322.9635925292969,-50.06243896484375,17.114999771118164,0.456959992647171,0.0088200001046061,photo_z,True,57.27000045776367,7.903503822991089,46.568634094004565,0.0514570542475188,0.6378722714966297,0.6933424268736175,3,0.8020952861054315,0.043305637148198795,0.16210824694350184,0.019573034647805188,0.6400168332196747,0.061944799254180186,14.53655844257153
7348,1eRASS J213221.4-585412,323.0923,-58.9039,26.24,814.0,323.0911865234375,-58.90394973754883,323.0911865234375,-58.90394973754883,17.500999450683594,0.4963699877262115,0.0083999997004866,photo_z,True,46.209999084472656,2.07782050598049,12.817369658538077,0.0157461543716684,0.838008492896538,0.230184050409236,3,0.8020952861054315,0.043305637148198795,0.16210824694350184,0.019573034647805188,0.6400168332196747,0.061944799254180186,14.418963830703623
7349,1eRASS J213231.8-430731,323.1347,-43.1292,10.68,688.0,323.135009765625,-43.12651824951172,323.135009765625,-43.12651824951172,15.28600025177002,0.1466200053691864,0.004410000052303,photo_z,True,22.950000762939453,9.68772352396733,25.130909275067783,0.0365274844114357,-0.9381307774391395,-0.9961242254174328,19,0.7282101865815613,0.023972630459273114,0.06840674242639398,0.0048206388527267975,0.7870022894337322,0.040324201175625504,14.028571252692538
7350,1eRASS J213236.0-554501,323.155,-55.7514,28.85,854.0,323.14849853515625,-55.75363159179688,323.1969909667969,-55.78144073486328,17.514999389648438,0.4576500058174133,0.0089400000870227,photo_z,True,44.68999862670898,137.58199320927432,811.3494661601039,0.950057922904103,0.6413763731422019,0.38782621969805064,3,0.8020952861054315,0.043305637148198795,0.16210824694350184,0.019573034647805188,0.6400168332196747,0.061944799254180186,14.46014581749175
7351,1eRASS J213239.1-434949,323.1661,-43.8288,52.01,1017.0,323.1593933105469,-43.83209991455078,323.1593933105469,-43.83209991455078,17.413999557495117,0.511139988899231,0.0078199999406933,photo_z,True,72.4800033569336,21.086662843472958,132.13111457440536,0.1299224332098381,0.9130151560263295,1.4717347357053465,27,0.8159500899586748,0.02280488890821352,0.12154051884013868,0.008024402492729071,0.5765262967033141,0.03452693936105758,14.716086853774833
7352,1eRASS J213305.7-594531,323.277,-59.7579,32.66,873.0,323.2732849121094,-59.76029968261719,323.2732849121094,-59.76029968261719,17.363000869750977,0.505050003528595,0.0085399998351931,photo_z,True,31.200000762939453,10.949811960510914,68.1770130689776,0.0780950894260911,0.8820883148020326,0.6015011946100198,3,0.8020952861054315,0.043305637148198795,0.16210824694350184,0.019573034647805188,0.6400168332196747,0.061944799254180186,14.514016180400649
7353,1eRASS J213323.5-715523,323.3501,-71.9237,9.54,682.0,323.3450012207031,-71.9220962524414,323.3450012207031,-71.9220962524414,13.371000289916992,0.0571400001645088,0.0003999999898951,cg_spec_z,True,13.979999542236328,8.107784837564022,9.0742510168983,0.0133053533972115,-1.392538094582715,-1.1147547175354215,19,0.7282101865815613,0.023972630459273114,0.06840674242639398,0.0048206388527267975,0.7870022894337322,0.040324201175625504,13.979548374704095
7354,1eRASS J213331.7-835758,323.4078,-83.9661,17.48,834.0,324.7629089355469,-83.9380874633789,324.29669189453125,-83.72087860107422,12.800999641418455,0.0599800013005733,0.0003800000122282,spec_z_boot,True,20.690000534057617,947.1268162646252,1109.0278035206256,1.329769548585882,-1.378115684861439,-0.3856665322401925,7,0.7265304836125243,0.02611425290388885,0.06289862585234833,0.0050564236365551515,0.6062230922590589,0.03148067532948159,14.242541428298384
7355,1eRASS J213400.4-423849,323.5027,-42.6435,61.35,1211.0,323.5028991699219,-42.64815139770508,323.5028991699219,-42.64815139770508,14.973999977111816,0.1955000013113021,0.0,lit_z,True,119.3000030517578,16.751710070504842,54.934367207724286,0.0453628135489052,-0.689902944112141,1.8036989529309184,28,0.739373324365585,0.019460810883654617,0.05764411658530641,0.0033739523158757266,0.5132640123493821,0.021223223009386744,14.787814567063023
7356,1eRASS J213421.2-644626,323.6121,-64.7827,20.11,801.0,323.62799072265625,-64.7788314819336,323.62799072265625,-64.7788314819336,16.170000076293945,0.3091500103473663,0.0079699996858835,photo_z,True,26.09000015258789,28.07058750068329,129.28720847343826,0.1614072515273885,-0.11275282458218179,-0.1843920170862047,15,0.7572300233924802,0.03452305195673201,0.13110545362031503,0.013975853258674575,0.6602265948340668,0.04694108477176158,14.303412070596742
7357,1eRASS J213422.2-533603,323.5637,-53.614,18.73,849.0,323.5736999511719,-53.63629913330078,323.5736999511719,-53.63629913330078,13.14799976348877,0.0781700015068054,0.0018200000049546,spec_z_boot,True,35.529998779296875,83.06476823714239,124.1140063614917,0.1461884645011681,-1.2857412021639019,-0.28798781020031716,7,0.7265304836125243,0.02611425290388885,0.06289862585234833,0.0050564236365551515,0.6062230922590589,0.03148067532948159,14.272537777375238
7358,1eRASS J213441.2-490719,323.6736,-49.1227,29.85,829.0,323.67840576171875,-49.119140625,323.67840576171875,-49.119140625,17.926000595092773,0.56072998046875,0.0059199999086558,photo_z,True,56.20000076293945,17.097950614841686,112.3390972602807,0.1355115769122807,1.1648485681359178,0.44569414555250064,3,0.8020952861054315,0.043305637148198795,0.16210824694350184,0.019573034647805188,0.6400168332196747,0.061944799254180186,14.474944335465388
7359,1eRASS J213505.3-625454,323.7701,-62.9135,21.34,844.0,323.773193359375,-62.91590118408203,323.773193359375,-62.91590118408203,16.007999420166016,0.2227900028228759,0.0052600000053644,photo_z,True,40.31999969482422,10.007730537085305,36.32585119850808,0.0430401080551043,-0.551315822404306,-0.09553002820501216,9,0.8093121955854173,0.024625185027192215,0.08908860410575693,0.006956838319772576,0.57824491815171,0.03885576123507787,14.329194415088452
7360,1eRASS J213536.8-572622,323.9046,-57.4404,47.7,1021.0,323.906005859375,-57.441890716552734,323.906005859375,-57.441890716552734,17.163000106811523,0.4268099963665008,0.0006699999794363,spec_z_boot,True,115.58000183105467,6.025011397780069,34.121778460168834,0.033419959314563,0.4847612061759502,1.3023574844138057,27,0.8159500899586748,0.02280488890821352,0.12154051884013868,0.008024402492729071,0.5765262967033141,0.03452693936105758,14.678518379040113
7361,1eRASS J213724.7-453522,324.3506,-45.5883,8.68,639.0,324.35321044921875,-45.59280014038086,324.35321044921875,-45.59280014038086,15.289999961853027,0.1585099995136261,0.0003999999898951,cg_spec_z,True,11.720000267028809,17.49133139563605,48.41505555904538,0.0757669101080522,-0.8777496864046787,-1.2081137603698933,17,0.6896488034462321,0.030979097069884092,0.13050581323219265,0.012111989256484105,0.7948426512037051,0.045868388470510744,13.938519725176493
7362,1eRASS J213751.3-425000,324.4644,-42.8374,25.41,906.0,324.4505920410156,-42.8390998840332,324.4505920410156,-42.8390998840332,15.88700008392334,0.1858900040388107,0.0043899999000132,photo_z,True,46.59000015258789,36.96039511630424,116.4481437785976,0.1285299600205271,-0.738705501380227,0.1779028215659043,20,0.8060645110701193,0.023697375645136944,0.06747288601185208,0.004730848016595767,0.5696095931757025,0.03984484578076819,14.40500466505037
7363,1eRASS J213800.9-600758,324.5031,-60.1333,91.02,1320.0,324.5035095214844,-60.13166046142578,324.5035095214844,-60.13166046142578,15.993000030517578,0.3188199996948242,0.0016599999507889,spec_z_boot,True,128.38999938964844,5.9441045100736,27.95910503835316,0.0211811401805705,-0.06364560888484057,2.6365260479601407,28,0.739373324365585,0.019460810883654617,0.05764411658530641,0.0033739523158757266,0.5132640123493821,0.021223223009386744,14.959136831170374
7364,1eRASS J213829.7-871240,324.6666,-87.2123,9.76,668.0,324.6370849609375,-87.21212005615234,324.6370849609375,-87.21212005615234,14.95300006866455,0.1460199952125549,0.0046999999321997,photo_z,True,20.350000381469727,5.209566400873107,13.467763501536847,0.020161322607091,-0.9411778157680952,-1.0914200065662705,19,0.7282101865815613,0.023972630459273114,0.06840674242639398,0.0048206388527267975,0.7870022894337322,0.040324201175625504,13.989449817666692
7365,1eRASS J213917.7-630845,324.8221,-63.1459,24.38,877.0,324.8008117675781,-63.1455192565918,324.8008117675781,-63.1455192565918,15.60099983215332,0.2373200058937072,0.0058599999174475,photo_z,True,24.209999084472656,34.646740540725304,131.9229833912238,0.1504252946308139,-0.47752794433700324,0.111470934508508,20,0.8060645110701193,0.023697375645136944,0.06747288601185208,0.004730848016595767,0.5696095931757025,0.03984484578076819,14.387033701282363
7366,1eRASS J213933.2-620211,324.8973,-62.0354,14.91,716.0,324.8676147460937,-62.03815841674805,324.8676147460937,-62.03815841674805,16.57699966430664,0.3408100008964538,0.0095399999991059,photo_z,True,23.8799991607666,51.08398819430872,251.2547645879192,0.3509144756814514,0.04802646162029332,-0.5992994802857525,13,0.7672176642057348,0.02676623294413791,0.1385893625939693,0.011099567934706038,0.7562111028086147,0.0472271081186875,14.173477643452994
7367,1eRASS J213933.3-511847,324.8898,-51.3143,4.47,527.0,324.8747863769531,-51.39556121826172,324.8747863769531,-51.39556121826172,13.96399974822998,0.0757300034165382,9.999999747378752e-05,cg_spec_z,True,29.26000022888184,294.4871722496692,427.48540315740127,0.8111677479267576,-1.2981322719173916,-1.7231907977362915,10,0.46303208482637387,0.03254296796417225,0.11234333629226481,0.012777548230212207,1.2124526915117113,0.05160656634966692,13.650307523131936
7368,1eRASS J213934.5-572150,324.8931,-57.3657,44.97,981.0,324.8918151855469,-57.36262130737305,324.93389892578125,-57.32107162475586,17.336999893188477,0.479310005903244,0.0082599995657801,photo_z,True,74.7699966430664,179.13794688341366,1084.1396020511493,1.1051372090225782,0.7513725952682311,1.1888367479384032,27,0.8159500899586748,0.02280488890821352,0.12154051884013868,0.008024402492729071,0.5765262967033141,0.03452693936105758,14.652922887567941
7369,1eRASS J214022.3-464157,325.0947,-46.7015,18.06,713.0,325.0968933105469,-46.69144058227539,325.0986022949219,-46.71939849853516,18.18199920654297,0.5175099968910217,0.0087099997326731,photo_z,True,22.3799991607666,65.15415721428016,410.93543012346,0.576347026821122,0.9453640392780871,-0.33987021029744396,21,0.7863057482853437,0.052443171500003494,0.28641497470687244,0.03633653497303371,0.796685623265696,0.058660330525575996,14.256717745977486
7370,1eRASS J214032.7-511916,325.1374,-51.321,11.36,683.0,325.1351928710937,-51.31859970092773,325.1351928710937,-51.31859970092773,15.961999893188477,0.2262600064277649,0.0055999998003244,photo_z,True,18.399999618530277,9.966396041106297,36.60454348716217,0.053593767916782,-0.5336940640576299,-0.9279443660903245,26,0.7792783764805501,0.02652533889626511,0.10351883776044339,0.008066173935009684,0.6208296638561993,0.038000147110904686,14.055378331375
7371,1eRASS J214105.2-640928,325.2726,-64.1582,24.44,680.0,325.2406005859375,-64.15280151367188,325.3219909667969,-64.14862060546875,20.53899955749512,0.8897500038146973,0.0204099994152784,photo_z,True,11.5600004196167,84.84864331504484,670.2745261279782,0.9856978325411444,2.835714654399097,0.1153893888436899,14,0.8477470573122843,0.08494905324413453,0.3249741930961518,0.04868768922072104,0.7559181471911132,0.46594176287696043,14.388101201570517
7372,1eRASS J214151.7-792619,325.4767,-79.4345,16.52,732.0,325.418701171875,-79.427001953125,325.418701171875,-79.427001953125,17.231000900268555,0.3743000030517578,0.0128499995917081,photo_z,True,24.530000686645508,46.86047734777535,244.88367371105105,0.3345405378566271,0.21809911635152854,-0.46335418655486743,13,0.7672176642057348,0.02676623294413791,0.1385893625939693,0.011099567934706038,0.7562111028086147,0.0472271081186875,14.218010042984364
7373,1eRASS J214157.3-494008,325.4936,-49.6691,17.4,780.0,325.48590087890625,-49.67361831665039,325.48590087890625,-49.67361831665039,16.433000564575195,0.2498099952936172,0.006349999923259,photo_z,True,23.149999618530277,24.207499617047382,95.76331624861174,0.122773482370015,-0.4140998906463212,-0.39204939405598266,9,0.8093121955854173,0.024625185027192215,0.08908860410575693,0.006956838319772576,0.57824491815171,0.03885576123507787,14.2405492482826
7374,1eRASS J214322.8-743442,325.847,-74.5796,37.2,850.0,325.8616943359375,-74.57605743408203,325.8616943359375,-74.57605743408203,18.457000732421875,0.6811299920082092,0.0162700004875659,photo_z,True,50.86000061035156,18.99702752925085,136.39284255600035,0.1604621677129415,1.7762773013211188,0.8344176985472646,14,0.8477470573122843,0.08494905324413453,0.3249741930961518,0.04868768922072104,0.7559181471911132,0.46594176287696043,14.570542939881898
7375,1eRASS J214359.4-563717,325.9969,-56.6219,45.87,1142.0,325.9967956542969,-56.62245941162109,325.9967956542969,-56.62245941162109,13.357999801635742,0.0819500014185905,0.0003999999898951,cg_spec_z,True,21.86000061035156,2.025684854390623,3.1593203924686755,0.0027664802035627,-1.2665451860842403,1.226831701966548,2,0.7305929633035645,0.03293582630208676,0.03972801645880227,0.0039032467838211035,0.5066669174570774,0.0355471708057864,14.661528740131983
7376,1eRASS J214528.9-513623,326.3726,-51.607,12.96,757.0,326.3729858398437,-51.607051849365234,326.3729858398437,-51.607051849365234,12.85200023651123,0.0538100004196167,0.0039900001138448,spec_z_boot,True,20.690000534057617,0.8830403019636487,0.934338558586003,0.0012342649386869,-1.4094488697520275,-0.7744736779642205,7,0.7265304836125243,0.02611425290388885,0.06289862585234833,0.0050564236365551515,0.6062230922590589,0.03148067532948159,14.112605001534575
7377,1eRASS J214530.2-434816,326.3696,-43.8056,29.01,842.0,326.3663024902344,-43.80242156982422,326.3663024902344,-43.80242156982422,17.700000762939453,0.4956200122833252,0.0083299996331334,photo_z,True,31.809999465942383,14.30026139620408,88.14145418234168,0.1046810619742775,0.83419988416718,0.3971752669612794,3,0.8020952861054315,0.043305637148198795,0.16210824694350184,0.019573034647805188,0.6400168332196747,0.061944799254180186,14.462547728802663
7378,1eRASS J214553.0-564448,326.4733,-56.7496,69.88,1136.0,326.4656982421875,-56.7339096069336,326.5299072265625,-56.74216842651367,17.694000244140625,0.4810400009155273,0.001700000022538,spec_z_boot,True,93.2300033569336,114.90312450258608,696.7748717980672,0.6133581617940733,0.7601580484027635,2.0727147917001996,27,0.8159500899586748,0.02280488890821352,0.12154051884013868,0.008024402492729071,0.5765262967033141,0.03452693936105758,14.844352896310893
7379,1eRASS J214605.4-690105,326.5123,-69.0209,35.82,858.0,326.57080078125,-69.01000213623047,326.45880126953125,-69.02339935302734,18.39699935913086,0.6270099878311157,0.0124500002712011,photo_z,True,29.61000061035156,69.53452921949028,481.6403941024312,0.5613524406788243,1.5014390752206739,0.7658788989876233,14,0.8477470573122843,0.08494905324413453,0.3249741930961518,0.04868768922072104,0.7559181471911132,0.46594176287696043,14.554125581513013
7380,1eRASS J214622.3-571714,326.5965,-57.2872,38.06,1077.0,326.5942077636719,-57.28680038452149,326.5942077636719,-57.28680038452149,13.048999786376951,0.0732500031590461,0.0024900001008063,spec_z_boot,True,72.19000244140625,4.682788335353122,6.593927145145138,0.0061224950279899,-1.3107264851267515,0.8762020943170947,2,0.7305929633035645,0.03293582630208676,0.03972801645880227,0.0039032467838211035,0.5066669174570774,0.0355471708057864,14.580468783951002
7381,1eRASS J214647.5-573648,326.7051,-57.6105,37.63,878.0,326.70269775390625,-57.615020751953125,326.70269775390625,-57.615020751953125,17.988000869750977,0.6108999848365784,0.0169900003820657,spec_z_boot,True,56.709999084472656,16.935151011605274,115.92046962825466,0.1320278697360531,1.41962746576471,0.8553968976809732,14,0.8477470573122843,0.08494905324413453,0.3249741930961518,0.04868768922072104,0.7559181471911132,0.46594176287696043,14.575534218319865
7382,1eRASS J214658.9-435353,326.7443,-43.8984,32.56,1025.0,326.8703918457031,-43.88991928100586,326.7461853027344,-43.89897918701172,13.218999862670898,0.0625699982047081,0.0003100000030826,spec_z_boot,True,43.02000045776367,5.316636911347516,6.4746996056672845,0.00631678010309,-1.3649628744438942,0.5961193789001659,2,0.7305929633035645,0.03293582630208676,0.03972801645880227,0.0039032467838211035,0.5066669174570774,0.0355471708057864,14.512684396217164
7383,1eRASS J214751.7-644027,326.9776,-64.6745,24.02,728.0,326.99688720703125,-64.68646240234375,327.01300048828125,-64.69265747070312,19.47900009155273,0.7060700058937073,0.0161899998784065,photo_z,True,47.459999084472656,85.09789431356144,620.0193058522376,0.8516748706761506,1.9029304544284487,0.08783079089341211,14,0.8477470573122843,0.08494905324413453,0.3249741930961518,0.04868768922072104,0.7559181471911132,0.46594176287696043,14.380573003066887
7384,1eRASS J214758.4-572019,327.0105,-57.3245,26.37,931.0,327.0423889160156,-57.329959869384766,327.0423889160156,-57.329959869384766,14.343999862670898,0.1425500065088272,0.0043700002133846,photo_z,True,40.540000915527344,65.01449945110612,164.7131766976814,0.1769207053680788,-0.9587994984420363,0.23827487082678225,22,0.7796185827403148,0.029719068418133387,0.058439167384181694,0.00557671295981618,0.5145258786010649,0.03759685383167444,14.421110129793433
7385,1eRASS J214759.3-455939,326.996,-45.9965,21.62,895.0,326.9950866699219,-45.99193954467773,326.9950866699219,-45.99193954467773,12.887999534606934,0.0622700005769729,0.0010999999940395,spec_z_boot,True,31.07999992370605,16.569763737959263,20.089236008298684,0.022446073752289,-1.366486355772005,-0.0757337096994112,22,0.7796185827403148,0.029719068418133387,0.058439167384181694,0.00557671295981618,0.5145258786010649,0.03759685383167444,14.334855689617292
7386,1eRASS J214844.5-611650,327.1851,-61.2843,45.81,952.0,327.1784973144531,-61.279541015625,327.16180419921875,-61.26556015014648,18.15800094604492,0.5722299814224243,0.0007800000021234,spec_z_boot,True,86.79000091552734,78.58243278893931,521.4806035437044,0.547773743218177,1.2232491523620186,1.224316531294442,27,0.8159500899586748,0.02280488890821352,0.12154051884013868,0.008024402492729071,0.5765262967033141,0.03452693936105758,14.660960291776084
7387,1eRASS J214943.2-455718,327.4305,-45.9551,17.83,796.0,327.43438720703125,-45.95709991455078,327.43438720703125,-45.95709991455078,16.08300018310547,0.2173299938440323,0.005830000154674,photo_z,True,10.869999885559082,12.10266234741629,43.10241688990241,0.0541487649370633,-0.5790434474304885,-0.3579309102685765,9,0.8093121955854173,0.024625185027192215,0.08908860410575693,0.006956838319772576,0.57824491815171,0.03885576123507787,14.251151343175355
7388,1eRASS J215042.2-653058,327.676,-65.5154,25.39,866.0,327.6785888671875,-65.51937866210938,327.6785888671875,-65.51937866210938,16.636999130249023,0.3075900077819824,0.0071000000461936,photo_z,True,36.93999862670898,14.82056666166137,68.02339907853009,0.078548959674977,-0.12067500316109092,0.17662948989381355,15,0.7572300233924802,0.03452305195673201,0.13110545362031503,0.013975853258674575,0.6602265948340668,0.04694108477176158,14.404662700873722
7389,1eRASS J215115.5-743226,327.8116,-74.5377,32.93,914.0,327.77490234375,-74.54112243652344,327.77490234375,-74.54112243652344,16.697999954223633,0.3937099874019623,0.0111999996006488,photo_z,True,28.40999984741211,37.30626289529234,201.2151021967197,0.2201478142196058,0.3166690582530756,0.6159746849576531,6,0.7505815925277928,0.027507755222445602,0.10018344079947572,0.007994632863053127,0.6689590904273843,0.04083931885514599,14.517591730711908
